year,province,region_code,population,gdpk,prisons_total,prisons_closed,prisons_open,prisons_semiopen,prisons_juvenile,cr_educ_total,cr_educ_illiterate,cr_educ_litnoschool,cr_ educ_primaryfour,cr_educ_primaryeight,cr_educ_juniorhs,cr_educ_hs,cr_educ_uni,cr_educ_unknown,cd_type_total,cr_type_total,cd_type_homicide,cr_type_homicide,cd_type_assault,cr_type_assault,cd_ type_sexual,cr_type_sexual,cd_type_kidnapping,cr_type_kidnapping,cd_type_defamation,cr_type_defamation,cd_type_theft,cr_type_theft,cd_type_robbery,cr_type_robbery,cd_type_swindling,cr_type_swindling,cd_type_drugspc,cr_type_drugspc,cd_type_drugsuse,cr_type_drugsuse,cd_type_forgery,cr_type_forgery,cd_type_badtreatment,cr_type_badtreatment,cd_type_embezzlement,cr_type_embezzlement,cd_type_bribery,cr_type_bribery,cd_type_smuggling,cr_type_smuggling,cd_type_traffic,cr_type_traffic,cd_type_forestry,cr_type_forestry,cd_type_arms,cr_type_arms,cd_type_bankruptcy,cr_type_bankruptcy,cd_type_military,cr_type_military,cd_type_cheque,cr_type_cheque,cd_type_threat,cr_type_threat,cd_type_propertydamage,cr_type_propertydamage,cd_type_performanceprevention,cr_type_performanceprevention,cd_type_familyprotection,cr_type_familyprotection,cd_type_other,cr_type_other,cd_type_unknown,cr_type_unknown,registered_voters_loc,registered_voters_gen,registered_voters_ref,participation_rate,participation_rate15,participation_rate_loc,participation_ref,akp_gen,akp_15,chp_gen,chp_15,mhp_gen,mhp_15,hdp_gen,hdp_15,loc_mayors,mhp_loc,akp_loc,chp_loc,ref_yes,ref_no,crude_divorce_rate100,divorce_byd_1_10,divorce_byd_11_15,divorce_byd_16,divorce_byd_below1,divorce_byd_1,divorce_byd_2,crude_suicide_rate1000,suicides_male_total,suicides_female_total,suicides_male_below15,suicides_male_15,suicides_male_25,suicides_male_35,suicides_male_45,suicides_male_55,suicides_male_65,suicides_male_75,suicides_female_below15,suicides_female_15,suicides_female_25,suicides_female_35,suicides_female_45,suicides_female_55,suicides_female_65,suicides_female_75,vs_akp,vs_chp,vs_mhp,vs_hdp,ms_akp,ms_chp,ms_mhp,educ_hs,educ_col,region
2012,samsun,TR831,966717,8435,5,4,1,0,0,1844,20,90,566,550,137,323,49,109,1585,1844,95,151,189,233,24,62,29,34,30,29,136,158,42,53,13,25,70,48,8,11,48,57,0,0,1,0,1,0,18,18,16,14,32,21,135,138,449,465,8,6,22,12,0,0,0,0,0,0,0,0,219,309,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,400,315,484,70,149,99,2.72,25,9,0,2,7,5,6,3,1,1,0,4,1,1,1,1,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,182371,88883,karadeniz
2012,sanliurfa,TRC21,1029258,4421,7,6,1,0,0,1107,34,141,268,323,80,149,29,83,1038,1107,78,124,146,175,9,12,5,4,7,10,153,142,20,11,18,24,160,153,18,13,51,55,0,0,1,2,2,2,19,24,6,4,0,0,106,103,75,79,5,3,8,0,0,0,0,0,0,0,0,0,151,167,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,132,56,96,24,82,74,4.02,40,30,2,18,5,5,5,2,3,0,4,19,5,1,1,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,114700,50601,guneydogu
2012,siirt,TRC34,188746,5472,2,1,1,0,0,218,3,15,47,85,19,37,4,8,234,218,23,18,27,37,1,1,0,0,8,4,20,25,15,7,2,1,10,7,2,2,15,18,0,0,0,1,3,0,7,6,2,2,0,0,22,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,73,72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,21,6,18,1,6,11,5.79,8,10,2,1,0,1,2,0,0,0,3,5,2,0,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,30933,12448,guneydogu
2012,sinop,TR823,162838,8008,3,3,0,0,0,301,3,9,104,95,28,47,4,11,204,301,9,26,30,46,7,13,2,11,7,6,12,22,2,11,0,1,1,1,5,1,4,5,1,1,0,1,0,0,3,3,2,2,5,5,5,9,59,59,0,0,0,0,0,0,0,0,0,0,0,0,50,78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,64,30,71,6,28,13,3.96,5,3,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,25691,13641,karadeniz
2012,sirnak,TRC33,270233,5439,2,2,0,0,0,268,8,37,65,83,11,47,5,12,236,268,19,9,7,11,3,1,0,1,1,1,20,27,3,15,1,2,17,16,1,3,11,20,0,0,0,1,4,1,32,35,0,0,0,0,17,22,2,2,4,4,0,0,0,0,0,0,0,0,0,0,94,97,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,22,9,13,4,7,13,4.32,11,9,0,6,5,0,0,0,0,0,1,7,1,0,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,38439,15276,dogu
2012,sivas,TR722,472994,8427,4,3,1,0,0,783,7,35,180,249,72,175,22,43,653,783,40,41,114,157,15,21,1,3,22,26,49,66,27,15,7,8,6,23,0,1,8,11,4,4,1,1,0,0,3,3,4,4,2,1,28,30,150,149,32,43,3,0,0,0,0,0,0,0,0,0,137,176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,106,92,129,26,63,48,3.68,16,7,0,5,4,2,0,1,0,4,1,2,1,0,0,0,1,2,39,28,10,11,0.6410256410256411,0.358974358974359,0,103362,42896,icanadolu
2012,tekirdag,TR211,668180,14606,11,10,1,0,0,1546,12,94,406,473,122,278,56,105,1445,1546,63,74,196,239,37,30,7,12,23,22,136,154,48,36,15,14,26,26,10,6,35,24,4,4,2,3,4,3,2,3,24,24,0,0,25,38,455,457,154,143,16,7,0,0,0,0,0,0,0,0,163,227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,346,235,317,28,139,105,4.16,29,6,0,3,4,2,3,11,2,4,0,1,1,2,0,0,1,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,158543,63217,marmara
2012,tokat,TR832,471243,6420,4,3,1,0,0,946,12,42,274,265,96,200,36,21,795,946,21,38,98,128,14,29,10,5,19,20,56,65,17,9,9,11,9,11,0,0,16,24,0,0,0,5,1,1,5,5,9,10,30,28,25,40,364,367,1,0,2,1,0,0,0,0,0,0,0,0,89,149,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,111,104,141,23,59,43,4.75,24,5,0,9,2,5,3,2,1,1,2,1,1,1,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,83083,37177,karadeniz
2012,trabzon,TR901,595048,9467,2,1,1,0,0,698,4,17,150,211,57,187,31,41,616,698,38,78,77,100,8,20,4,7,18,16,47,42,9,5,15,11,7,7,5,7,26,22,0,0,3,2,0,0,3,3,8,7,3,1,62,66,125,133,42,43,11,7,0,0,0,0,0,0,0,0,105,121,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,133,94,166,25,74,46,2.77,15,6,2,4,6,0,1,0,2,0,0,1,3,2,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,145751,66750,karadeniz
2012,tunceli,TRB14,73708,9724,2,2,0,0,0,69,3,0,8,14,10,29,1,4,83,69,9,5,10,13,1,1,0,0,2,2,3,5,7,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,8,8,4,3,0,0,0,0,0,0,0,0,0,0,31,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,24,19,33,4,14,11,3.5,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,20003,7654,dogu
2012,usak,TR334,270859,9718,4,3,1,0,0,794,8,21,248,287,52,126,26,26,602,794,20,68,73,121,13,23,10,7,14,16,31,41,4,10,6,14,4,9,2,0,10,23,0,0,0,1,0,0,10,12,3,1,2,2,33,36,274,266,1,1,4,2,0,0,0,0,0,0,0,0,88,141,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,186,113,192,38,55,62,8.8,22,8,1,6,3,2,4,2,3,0,2,3,1,0,0,0,1,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,52724,23843,ege
2012,van,TRB21,643137,4654,7,4,3,0,0,805,18,88,210,252,40,127,19,51,873,805,44,61,36,35,7,3,2,3,1,3,35,41,12,15,2,2,165,134,6,1,17,17,1,1,4,2,1,4,115,127,0,0,0,0,33,40,43,43,114,112,1,1,0,0,0,0,0,0,0,0,234,160,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,54,23,39,5,20,18,2.6,13,14,3,8,1,0,0,0,1,0,2,7,3,1,0,1,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,88136,33466,dogu
2012,yalova,TR425,167495,11876,1,1,0,0,0,432,4,25,91,137,42,77,12,44,395,432,16,19,62,69,3,5,1,5,14,14,44,63,6,8,10,7,15,11,3,3,26,21,0,0,1,0,0,0,2,3,2,2,2,2,15,20,118,117,1,1,3,2,0,0,0,0,0,0,0,0,51,60,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,70,61,96,5,46,29,5.74,8,4,0,0,1,1,3,2,1,0,0,1,1,0,1,1,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,40498,19394,marmara
2012,yozgat,TR723,338626,6716,5,4,1,0,0,504,2,25,136,148,39,117,13,24,412,504,17,32,68,83,11,16,3,9,7,8,32,43,8,3,5,7,7,11,3,2,20,23,0,0,0,1,0,0,9,5,7,6,3,5,10,11,122,125,2,3,6,1,0,0,0,0,0,0,0,0,72,110,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,153,84,103,55,70,84,4.57,13,8,0,2,5,1,2,1,0,2,2,2,1,0,1,1,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,63528,21854,icanadolu
2012,zonguldak,TR811,483047,7745,1,1,0,0,0,1038,13,35,234,360,117,201,30,48,880,1038,48,37,159,210,25,21,13,9,22,22,76,87,17,18,14,15,13,24,2,2,18,30,0,0,5,2,0,1,3,5,3,4,7,12,35,50,286,287,4,4,7,5,0,0,0,0,0,0,0,0,123,193,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,191,176,241,41,89,62,4.92,22,8,0,3,4,6,4,1,2,2,0,4,1,1,0,0,2,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,102716,40913,karadeniz
2013,adana,TR621,1576993,9079,9,8,1,0,0,6545,84,688,1498,2005,484,1197,222,367,6395,6545,162,213,1110,1046,69,112,46,78,129,123,761,883,139,185,90,87,521,676,377,317,309,291,20,18,15,11,10,10,181,161,23,21,20,19,562,461,586,554,40,10,0,0,159,151,161,144,70,62,144,137,691,775,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,912,620,919,125,398,290,4.82,69,34,0,29,11,10,9,5,2,2,1,17,3,6,4,3,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,353256,175254,akdeniz
2013,adiyaman,TRC12,415547,6041,4,3,1,0,0,657,13,49,155,212,67,126,18,17,634,657,23,26,146,154,8,7,3,4,8,8,75,83,6,5,19,16,33,33,2,2,62,58,0,0,0,0,1,1,15,16,6,7,10,10,45,47,30,34,0,0,0,0,19,21,23,23,17,12,9,7,74,83,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,117,65,85,34,70,55,3.69,16,6,1,4,4,1,1,1,1,2,0,3,0,2,1,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,77191,36082,guneydogu
2013,afyonkarahisar,TR332,538632,8357,5,4,1,0,0,1886,17,73,556,610,179,359,65,27,1848,1886,88,105,379,335,31,69,28,48,53,43,134,160,35,53,28,34,8,24,8,4,55,58,0,0,13,9,1,3,20,22,20,17,4,2,84,74,516,498,0,0,0,0,80,70,32,31,13,12,56,51,162,164,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,223,106,170,33,83,87,5.67,29,11,1,6,5,9,4,0,2,2,1,2,4,1,1,1,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,97988,45137,ege
2013,agri,TRA21,334980,4111,3,3,0,0,0,825,25,106,217,177,70,120,25,85,702,825,41,70,134,129,11,16,5,17,15,13,50,76,8,19,20,18,39,97,4,3,24,34,0,0,2,0,0,0,73,69,0,0,0,0,31,26,2,2,33,9,0,0,19,23,15,9,18,23,23,23,135,149,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,51,28,26,4,25,18,4.53,12,13,1,6,3,2,0,0,0,0,1,7,2,2,1,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,39296,18341,dogu
2013,aksaray,TR712,276226,7978,2,2,0,0,0,715,6,23,241,243,56,96,23,27,648,715,21,34,120,121,12,22,14,17,10,12,59,76,20,30,10,8,20,51,8,9,33,21,0,0,0,1,1,1,7,5,3,2,0,0,32,29,114,110,0,0,0,0,31,33,22,16,10,9,35,33,66,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,155,76,112,54,88,66,3.93,10,5,0,3,4,1,2,0,0,0,0,2,0,0,1,1,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,44869,21506,icanadolu
2013,amasya,TR834,255515,9274,2,2,0,0,0,825,6,22,232,250,70,188,29,28,763,825,24,33,152,142,17,28,7,23,28,25,40,84,5,5,12,10,5,6,3,2,12,13,0,0,1,3,0,0,4,3,24,23,1,3,40,29,219,217,0,0,0,0,39,45,34,23,18,21,31,30,47,57,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,97,73,116,16,46,36,3.73,9,3,0,2,1,0,1,1,0,4,0,2,0,0,0,0,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,49837,27502,karadeniz
2013,ankara,TR510,3923361,17590,14,8,4,0,2,7707,42,347,1553,2265,776,1617,375,732,7612,7707,271,290,1535,1491,115,194,78,108,136,140,1148,1347,295,321,214,226,228,226,118,101,517,475,1,0,33,30,9,11,53,55,87,76,2,2,457,360,454,446,67,21,0,0,227,255,223,179,143,129,217,215,984,1009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,2283,1617,2932,372,1084,859,3.92,153,43,2,29,35,28,23,19,6,7,1,7,9,7,7,5,0,5,39,28,10,11,0.6410256410256411,0.358974358974359,0,1046749,721875,icanadolu
2013,antalya,TR611,1625918,14237,6,6,0,0,0,7161,36,455,1833,1768,584,1420,363,702,6988,7161,219,228,1314,1208,99,187,67,137,161,150,967,1110,159,167,101,109,278,405,110,77,275,280,2,2,11,14,6,7,58,61,56,51,19,16,295,249,1447,1375,1,0,0,0,228,225,160,160,98,76,179,177,678,690,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69,1243,782,1234,183,683,465,4.7,69,31,1,11,17,10,14,8,4,4,1,7,5,7,2,4,4,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,360848,212628,akdeniz
2013,ardahan,TRA24,77550,6710,1,1,0,0,0,332,5,14,116,76,29,70,8,14,313,332,5,8,120,115,2,5,7,7,23,20,12,17,4,3,4,7,2,2,0,0,9,11,0,0,0,1,0,0,5,5,2,2,8,8,21,21,9,8,0,0,0,0,8,9,8,9,5,4,12,13,47,57,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,20,14,14,5,1,4,8.59,7,2,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,12826,6092,dogu
2013,artvin,TR905,138026,10469,2,2,0,0,0,263,1,9,35,82,28,76,17,15,227,263,7,9,56,58,4,9,1,4,8,7,12,21,4,7,1,2,3,9,2,1,9,12,0,0,0,3,0,0,27,24,0,0,4,4,24,28,14,14,1,0,0,0,8,7,8,8,6,4,5,4,23,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,42,20,33,4,32,8,2.97,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,33102,15274,karadeniz
2013,aydin,TR321,811276,8966,6,6,0,0,0,3743,22,214,1254,1150,285,519,144,155,3773,3743,84,133,886,820,62,104,61,53,151,133,441,480,61,93,52,50,59,89,30,27,96,89,1,1,7,12,3,5,46,47,41,39,5,3,172,144,618,586,1,1,0,0,207,180,119,97,50,48,124,125,396,384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,441,292,536,54,237,177,6.12,44,18,2,3,5,6,11,7,4,6,0,6,5,1,3,0,1,2,39,28,10,11,0.6410256410256411,0.358974358974359,0,149846,89391,ege
2013,balikesir,TR221,952561,10334,13,11,2,0,0,3860,27,241,1214,1069,332,718,121,138,3791,3860,99,166,842,789,96,126,50,70,127,118,450,511,43,70,40,50,57,68,35,24,91,92,2,2,15,12,0,2,24,29,50,41,25,20,271,224,618,601,3,1,0,0,179,199,127,101,54,45,172,167,321,332,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,433,322,664,54,223,161,4.99,42,16,1,7,5,9,4,8,1,7,0,2,3,3,2,2,3,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,190522,106528,marmara
2013,bartin,TR813,153667,8188,1,1,0,0,0,452,3,17,104,175,36,86,12,19,475,452,16,12,141,123,18,24,8,16,23,21,23,24,6,5,10,11,0,4,1,1,11,11,0,0,2,1,0,1,1,1,3,2,6,6,13,11,48,54,0,0,0,0,28,28,12,10,10,6,34,34,61,46,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,59,42,64,10,32,18,6.89,9,4,0,1,0,3,0,1,2,2,0,0,0,3,0,0,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,24736,13368,karadeniz
2013,batman,TRC32,338233,5739,1,1,0,0,0,581,19,85,106,179,41,110,16,25,498,581,15,12,72,70,0,5,5,7,6,5,105,115,6,11,5,6,25,66,7,4,17,16,0,0,0,0,1,2,30,27,0,0,0,0,43,44,18,18,0,0,0,0,7,5,8,8,14,9,16,18,98,133,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,52,31,39,10,22,15,3.14,10,7,0,4,1,1,1,2,0,1,0,3,2,1,0,0,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,58214,28395,guneydogu
2013,bayburt,TRA13,57669,7747,1,1,0,0,0,113,0,2,21,47,9,29,2,3,115,113,2,5,36,30,0,3,0,0,10,9,9,12,0,0,2,1,1,0,0,0,2,2,0,0,0,1,0,0,2,2,0,0,0,0,10,9,5,4,0,0,0,0,9,10,3,3,3,4,2,2,19,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,5,4,8,0,9,8,2.64,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,12315,5553,karadeniz
2013,bilecik,TR413,167891,15751,4,3,1,0,0,476,5,8,122,158,53,94,21,15,490,476,18,12,125,106,18,20,9,14,20,17,68,72,1,3,3,5,2,5,6,6,11,10,0,0,2,4,0,1,12,8,5,5,2,2,18,16,75,74,0,0,0,0,18,21,16,14,8,7,15,15,38,39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,78,50,76,7,38,21,4.84,9,1,0,3,1,0,2,2,1,0,0,0,0,0,0,1,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,41226,18009,marmara
2013,bingol,TRB13,188795,5941,1,1,0,0,0,458,10,31,98,139,31,108,21,20,443,458,9,14,126,130,4,2,5,10,14,10,36,43,2,3,6,5,53,59,7,9,10,10,0,0,2,1,2,2,21,20,0,0,3,2,23,20,12,13,2,0,0,0,11,11,11,11,10,9,4,4,70,70,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,46,13,18,13,5,14,7.58,13,7,0,7,4,0,1,0,1,0,1,4,1,1,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,33097,15568,dogu
2013,bitlis,TRB23,213967,5747,2,2,0,0,0,461,16,49,115,119,49,92,7,14,418,461,17,26,101,91,6,7,1,5,7,10,29,37,3,5,6,9,23,38,0,1,18,15,0,0,0,1,0,1,35,33,0,0,3,2,21,22,3,3,1,1,0,0,3,5,6,5,17,17,6,6,112,121,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,20,11,13,1,8,7,3.26,5,6,0,2,2,1,0,0,0,0,1,4,1,0,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,34210,16215,dogu
2013,bolu,TR424,228965,14366,5,5,0,0,0,869,7,19,254,261,61,191,39,37,832,869,22,34,250,214,8,18,9,24,31,34,77,91,6,17,12,10,9,14,3,2,37,35,5,5,1,3,1,1,2,2,15,15,6,6,38,36,140,138,1,0,0,0,22,25,19,19,10,10,22,21,86,95,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,95,58,103,17,50,35,4.61,9,4,0,2,0,2,3,0,1,1,0,1,0,0,0,1,0,2,39,28,10,11,0.6410256410256411,0.358974358974359,0,53208,25937,karadeniz
2013,burdur,TR613,208261,10871,3,3,0,0,0,768,2,23,226,243,73,145,28,28,813,768,29,27,221,201,22,20,17,15,29,30,55,68,7,11,16,12,6,7,1,0,15,18,0,0,3,2,0,0,25,26,16,16,9,8,29,20,114,109,1,0,0,0,44,37,30,22,13,11,39,38,72,70,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,91,48,98,19,52,29,6.65,13,4,0,2,2,2,3,1,1,2,0,0,2,1,0,0,0,1,39,28,10,11,0.6410256410256411,0.358974358974359,0,41294,21987,akdeniz
2013,bursa,TR411,2114116,14035,7,6,1,0,0,5545,48,365,1364,1817,466,958,182,345,5350,5545,150,171,996,923,109,130,47,81,116,117,729,909,147,143,83,94,114,200,47,46,244,238,5,4,10,16,4,6,39,37,31,29,19,16,350,333,1023,984,6,1,0,0,168,157,119,99,61,60,172,173,561,578,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,1004,722,1296,175,446,334,4.05,88,22,0,14,15,17,15,12,10,5,1,7,2,3,4,2,3,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,482124,245613,marmara
2013,canakkale,TR222,419389,12376,6,5,1,0,0,1641,15,100,498,455,142,308,65,58,1694,1641,27,51,322,268,41,46,16,30,40,35,150,179,17,32,16,22,16,15,8,7,69,77,4,3,8,7,0,0,22,23,16,14,18,11,50,49,341,316,29,10,0,0,101,105,35,25,24,19,115,115,209,182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,141,116,213,10,75,42,4.62,17,6,0,3,3,5,2,3,1,0,0,0,2,0,2,1,1,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,88176,50158,marmara
2013,cankiri,TR822,154032,8951,3,3,0,0,0,309,2,9,79,104,31,69,11,4,311,309,17,10,88,85,10,8,3,9,13,12,33,36,3,8,3,2,1,2,2,1,11,10,0,0,0,1,0,0,1,1,1,2,1,1,13,9,29,28,0,0,0,0,16,17,7,5,8,6,7,6,44,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,50,27,36,12,24,22,4.26,7,1,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,30859,13875,icanadolu
2013,corum,TR833,417216,8034,3,2,1,0,0,1370,15,48,405,479,118,198,42,65,1428,1370,48,60,281,252,54,78,15,27,47,40,165,161,41,41,34,26,5,9,10,5,52,43,0,0,1,2,0,3,11,12,13,12,12,9,65,58,243,242,0,0,0,0,79,74,39,30,24,17,36,36,153,133,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,167,113,173,48,100,79,5.27,22,6,1,2,6,1,5,4,3,0,0,2,1,1,2,0,0,0,39,28,10,11,0.6410256410256411,0.358974358974359,0,63967,36210,karadeniz
2013,denizli,TR322,755338,11461,7,5,2,0,0,3526,17,194,1137,1041,273,578,141,145,3421,3526,97,132,704,675,71,92,40,72,153,136,339,397,53,128,76,85,33,45,36,29,170,148,1,1,10,9,3,3,24,23,42,39,9,9,207,171,596,609,1,1,0,0,160,162,72,63,50,45,122,121,352,331,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,531,328,534,100,207,155,6.27,43,17,0,4,14,7,5,6,5,2,0,4,2,0,4,2,3,2,39,28,10,11,0.6410256410256411,0.358974358974359,0,150018,81179,ege
